,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
418,34,2,243867,2,7,6,7,2,3,2,0,0,40,39,0
419,34,7,240283,12,9,1,14,5,5,1,0,0,40,39,0
420,20,4,61777,16,10,3,12,1,5,2,0,0,30,39,0
421,17,4,175024,2,7,5,6,4,5,2,2176,0,18,39,0
422,32,7,92003,10,13,3,4,6,5,1,0,0,40,39,1
423,29,4,188401,12,9,1,5,2,5,2,0,0,40,39,0
424,33,4,228528,1,6,5,3,5,5,1,0,0,35,39,0
425,25,4,133373,12,9,3,14,1,5,2,0,0,60,39,0
426,36,1,255191,13,14,5,10,2,5,2,0,1408,40,39,0
427,23,4,204653,12,9,5,6,2,5,2,0,0,72,6,0
428,63,5,222289,12,9,3,4,1,5,2,0,0,40,39,1
429,47,2,287480,13,14,3,10,1,5,2,0,0,40,39,0
430,80,0,107762,12,9,7,0,2,5,2,0,0,24,39,0
431,17,0,202521,2,7,5,0,4,5,2,0,0,40,39,0
432,40,6,204116,10,13,4,10,2,5,1,2174,0,40,39,0
433,30,4,29662,8,12,3,8,6,5,1,0,0,25,39,1
434,27,4,116358,16,10,5,3,4,2,2,0,1980,40,30,0
435,33,4,208405,13,14,3,10,1,5,2,0,0,50,39,1
436,34,2,284843,12,9,5,5,2,3,2,594,0,60,39,0
437,34,2,117018,16,10,5,11,2,5,1,0,0,40,39,0
438,23,4,81281,16,10,3,1,1,5,2,0,0,40,39,0
439,42,2,340148,16,10,3,1,6,5,1,0,0,40,39,0
440,29,4,363425,10,13,5,10,2,5,2,0,0,40,39,0
441,45,4,45857,12,9,1,1,2,5,1,0,0,28,39,0
442,24,1,191073,12,9,5,2,4,5,2,0,0,40,39,0
443,44,4,116632,16,10,3,10,1,5,2,0,0,40,39,1
444,27,4,405855,7,5,5,3,3,5,2,0,0,40,26,0
445,20,4,298227,16,10,5,12,2,5,2,0,0,35,39,0
446,44,4,290521,12,9,7,4,5,3,1,0,0,40,39,0
447,51,4,56915,12,9,3,3,1,1,2,0,0,40,39,0
448,20,4,146538,12,9,3,7,1,5,2,0,0,40,39,0
449,17,0,258872,2,7,5,0,4,5,1,0,0,5,39,0
450,19,4,206399,12,9,5,7,4,3,1,0,0,40,39,0
451,45,5,197332,16,10,3,3,1,5,2,0,0,55,39,1
452,60,4,245062,12,9,3,3,1,5,2,0,0,40,39,1
453,42,4,197583,8,12,3,4,1,3,2,0,0,40,0,1
454,44,6,234885,12,9,3,12,6,5,1,0,0,40,39,1
455,40,4,72887,9,11,3,7,1,2,2,0,0,40,39,1
456,30,4,180374,12,9,3,4,6,5,1,0,0,40,39,0
457,38,4,351299,16,10,3,14,1,3,2,0,0,50,39,0
458,23,4,54012,12,9,3,14,1,5,2,0,0,60,39,0
459,32,0,115745,16,10,3,0,1,5,2,0,0,40,39,0
460,44,4,116632,8,12,5,5,4,5,2,0,0,40,39,0
461,54,2,288825,12,9,3,14,1,3,2,0,0,40,39,0
462,32,4,132601,10,13,3,10,1,5,2,0,0,50,39,0
463,50,4,193374,4,2,4,3,5,5,2,0,0,40,39,0
464,24,4,170070,10,13,5,13,2,5,1,0,0,20,39,0
465,37,4,126708,12,9,3,1,6,5,1,0,0,60,39,0
466,52,4,35598,12,9,1,14,5,5,2,0,0,40,39,0
467,38,4,33983,16,10,3,14,1,5,2,0,0,40,39,0
468,49,4,192776,13,14,3,4,1,5,2,0,1977,45,39,1
469,30,4,118551,10,13,3,13,6,5,1,0,0,16,39,1
470,60,4,201965,16,10,5,10,5,5,2,0,0,40,39,1
471,22,0,139883,16,10,5,0,4,5,2,0,0,40,39,0
472,35,4,285020,12,9,5,3,2,5,2,0,0,40,39,0
473,30,4,303990,12,9,5,14,2,5,2,0,0,60,39,0
474,67,4,49401,9,11,1,8,2,5,1,0,0,24,39,0
475,46,4,279196,10,13,5,3,2,5,1,0,0,40,39,0
476,17,4,211870,7,5,5,8,2,5,2,0,0,6,39,0
477,22,4,281432,16,10,5,6,4,5,2,0,0,30,39,0
478,27,4,161155,1,6,5,8,2,5,2,0,0,40,39,0
479,23,4,197904,12,9,5,8,5,5,1,0,0,35,39,0
480,33,4,111746,8,12,3,3,1,5,2,0,0,45,32,0
481,43,6,170721,16,10,3,3,1,5,2,0,0,20,39,0
482,28,7,70100,10,13,5,10,2,5,2,0,0,20,39,0
483,41,4,193626,12,9,4,3,5,5,1,0,0,40,39,0
484,52,0,271749,3,8,5,0,3,3,2,594,0,40,39,0
485,25,4,189775,16,10,4,1,4,3,1,0,0,20,39,0
486,63,0,401531,4,2,3,0,1,5,2,0,0,35,39,0
487,59,2,286967,12,9,3,14,1,5,2,0,0,45,39,0
488,45,2,164427,10,13,1,10,5,5,1,0,0,40,39,0
489,38,4,91039,10,13,3,12,1,5,2,15024,0,60,39,1
490,40,4,347934,12,9,5,8,2,5,1,0,0,35,39,0
491,46,1,371373,12,9,1,1,2,5,2,0,0,40,39,0
492,35,4,32220,8,12,5,4,2,5,1,0,0,60,39,0
493,34,4,187251,12,9,1,10,5,5,1,0,0,25,39,0
494,33,4,178107,10,13,5,3,4,5,2,0,0,20,39,0
495,41,4,343121,12,9,1,1,5,5,1,0,0,36,39,0
496,20,4,262749,16,10,5,7,4,5,2,0,0,40,39,0
497,23,4,403107,5,3,5,8,4,5,2,0,0,40,8,0
498,26,4,64293,16,10,5,10,2,5,1,0,0,35,39,0
499,72,0,303588,12,9,3,0,1,5,2,0,0,20,39,0
500,23,2,324960,12,9,5,5,2,5,2,0,0,40,31,0
501,62,2,114060,12,9,3,14,1,5,2,0,0,40,39,0
502,52,4,48925,16,10,3,1,1,5,2,0,0,40,39,0
503,58,4,180980,16,10,1,8,5,5,1,0,0,42,10,0
504,25,4,181054,10,13,5,12,2,5,1,0,0,40,39,0
505,24,4,388093,10,13,5,4,2,3,2,0,0,40,39,0
506,19,4,249609,16,10,5,11,4,5,2,0,0,8,39,0
507,43,4,112131,16,10,3,4,1,5,2,0,0,40,39,0
508,47,2,543162,12,9,6,1,5,3,1,0,0,40,39,0
509,39,4,91996,12,9,1,8,5,5,1,0,0,40,39,0
510,49,4,141944,9,11,4,6,5,5,2,0,1380,42,39,0
511,53,0,251804,5,3,7,0,5,3,1,0,0,30,39,0
512,32,4,37070,9,11,5,3,2,5,2,0,0,45,39,0
513,34,4,337587,16,10,3,10,1,5,2,0,0,50,39,1
514,28,4,189346,12,9,1,3,2,5,2,0,0,45,39,0
515,57,0,222216,9,11,7,0,5,5,1,0,0,38,39,0
516,25,4,267044,16,10,5,1,2,1,1,0,0,20,39,0
517,20,0,214635,16,10,5,0,4,5,2,0,0,24,39,0
518,21,0,204226,16,10,5,0,5,5,1,0,0,35,39,0
519,34,4,108116,10,13,3,10,1,5,2,0,0,50,39,1
520,38,5,99146,10,13,3,4,1,5,2,15024,0,80,39,1
521,50,4,196232,12,9,3,4,1,5,2,7688,0,50,39,1
522,24,2,248344,16,10,1,6,2,3,2,0,0,50,39,0
523,37,2,186035,16,10,3,13,1,5,2,0,0,45,39,1
524,44,4,177905,16,10,1,7,5,5,2,0,0,58,39,1
525,28,4,85812,16,10,3,12,6,5,1,0,0,40,39,0
526,42,4,221172,10,13,3,4,1,5,2,0,0,40,39,1
527,74,4,99183,16,10,1,1,2,5,1,0,0,9,39,0
528,38,6,190387,12,9,3,3,1,5,2,0,0,50,39,0
529,44,6,202692,13,14,3,10,1,5,2,0,0,40,39,0
530,44,4,109339,2,7,1,7,5,4,1,0,0,46,33,0
531,26,4,108658,12,9,5,7,2,5,2,0,0,40,39,0
532,36,4,197202,12,9,3,8,1,3,2,0,0,40,39,0
533,41,4,101739,8,12,3,4,6,5,1,0,0,50,39,1
534,67,4,231559,15,15,3,10,1,5,2,20051,0,48,39,1
535,39,2,207853,3,8,3,13,1,5,2,0,0,50,39,0
536,57,4,190942,4,2,7,9,2,3,1,0,0,30,39,0
537,29,4,102345,9,11,6,3,2,5,2,0,0,40,39,0
538,31,5,41493,10,13,5,5,2,5,1,0,0,45,39,0
539,34,0,190027,12,9,5,0,5,3,1,0,0,40,39,0
540,44,4,210525,16,10,3,14,1,5,2,0,0,40,39,0
541,29,4,133937,11,16,5,10,4,5,2,0,0,40,39,0
542,30,4,237903,16,10,5,6,5,5,1,0,0,40,39,0
543,27,4,163862,12,9,5,14,2,5,2,0,0,40,39,0
544,27,4,201872,16,10,3,12,1,5,2,0,0,50,39,0
545,32,4,84179,12,9,5,6,2,5,1,0,0,45,39,0
546,58,4,51662,1,6,3,8,6,5,1,0,0,8,39,0
547,35,2,233327,16,10,3,11,1,5,2,0,0,40,39,0
548,21,4,259510,12,9,5,6,4,5,2,0,0,36,39,0
549,28,4,184831,16,10,5,3,5,5,2,0,0,40,39,0
550,46,6,245724,16,10,1,4,2,5,2,0,0,50,39,0
551,36,6,27053,12,9,6,8,5,5,1,0,0,40,39,0
552,72,4,205343,2,7,7,1,5,5,1,0,0,40,39,0
553,35,4,229328,12,9,3,7,6,3,1,0,0,40,39,0
554,33,1,319560,9,11,1,3,5,3,1,0,0,40,39,1
555,69,4,136218,2,7,5,7,2,5,1,0,0,40,39,0
556,35,4,54576,12,9,3,7,1,5,2,0,0,40,39,0
557,31,4,323069,12,9,6,1,5,5,1,0,0,20,0,0
558,34,4,148291,12,9,3,13,6,5,1,0,0,32,39,0
559,30,4,152453,2,7,3,8,1,5,2,0,0,40,26,0
560,28,4,114053,10,13,5,14,2,5,2,0,0,55,39,0
561,54,4,212960,10,13,3,12,1,5,2,0,0,35,39,1
562,47,4,264052,16,10,3,10,1,5,2,0,0,50,39,1
563,24,4,82804,12,9,5,6,5,3,1,0,0,40,39,0
564,52,6,334273,10,13,3,10,1,5,2,0,0,60,39,1
565,20,4,27337,12,9,5,6,4,1,2,0,0,48,39,0
566,43,5,188436,13,14,3,4,1,5,2,5013,0,45,39,0
567,45,4,433665,6,4,6,8,5,5,1,0,0,40,26,0
568,29,6,110663,12,9,6,3,2,5,2,0,0,35,39,0
569,47,4,87490,13,14,1,4,5,5,2,0,0,42,39,0
570,24,4,354351,12,9,5,3,4,5,2,0,0,40,39,0
571,51,4,95469,12,9,3,10,1,5,2,0,0,40,39,0
572,17,4,242718,2,7,5,12,4,5,2,0,0,12,39,0
573,37,4,22463,9,11,3,3,1,5,2,0,1977,40,39,1
574,27,4,158156,11,16,5,10,2,5,1,0,0,70,39,0
575,29,4,350162,10,13,3,4,6,5,2,0,0,40,39,1
576,18,0,165532,3,8,5,0,4,5,2,0,0,25,39,0
577,36,6,28738,8,12,1,12,5,5,1,0,0,35,39,0
578,58,2,283635,10,13,5,10,2,5,1,0,0,40,39,0
579,26,6,86646,16,10,3,3,1,5,2,0,0,45,39,0
580,65,0,195733,16,10,3,0,1,5,2,0,0,30,39,1
581,57,4,69884,12,9,3,12,1,5,2,0,0,40,39,1
582,59,4,199713,12,9,3,3,1,5,2,0,0,40,39,0
583,27,4,181659,12,9,3,7,1,5,2,0,0,40,39,0
584,31,6,340939,10,13,5,13,2,5,2,0,0,40,39,0
585,21,4,197747,16,10,5,12,4,5,1,0,0,24,39,0
586,29,4,34292,16,10,5,1,2,5,2,0,0,60,39,0
587,18,4,156764,2,7,5,8,4,5,2,0,0,40,39,0
588,52,4,25826,1,6,3,3,1,5,2,0,1887,47,39,1
589,57,5,103948,10,13,1,10,2,5,2,0,0,80,39,0
590,42,0,137390,12,9,3,0,1,5,2,0,0,40,39,0
591,55,0,105138,12,9,3,0,6,2,1,0,0,40,39,0
592,60,4,39352,6,4,5,14,2,5,2,0,0,48,39,1
593,31,4,168387,10,13,3,10,1,5,2,7688,0,40,2,1
594,23,4,117789,10,13,5,1,4,5,1,0,0,40,39,0
595,27,4,267147,12,9,5,12,4,5,2,0,0,40,39,0
596,23,0,99399,16,10,5,0,5,1,1,0,0,25,39,0
597,42,6,214242,15,15,3,10,1,5,2,0,1902,50,39,1
598,25,4,200408,16,10,5,13,2,5,2,2174,0,40,39,0
599,49,4,136455,10,13,5,10,2,5,1,0,0,45,39,0
600,32,4,239824,10,13,5,13,2,5,2,0,0,40,39,0
601,19,4,217039,16,10,5,1,4,5,2,0,0,28,39,0
602,60,4,51290,6,4,1,8,2,5,1,0,0,40,39,0
603,42,2,175674,7,5,3,8,1,5,2,0,0,40,39,0
604,35,6,194404,8,12,5,5,2,5,2,0,0,40,39,0
605,48,4,45612,12,9,5,1,5,3,1,0,0,37,39,0
606,51,4,410114,13,14,3,3,1,5,2,0,0,40,39,1
607,29,4,182521,12,9,5,3,2,1,2,0,0,40,39,0
608,36,2,339772,12,9,6,4,2,3,2,0,0,40,39,0
609,17,4,169658,1,6,5,8,4,5,1,0,0,21,39,0
610,52,4,200853,13,14,1,10,2,5,1,6849,0,60,39,0
611,24,4,247564,12,9,5,3,2,5,2,0,0,40,39,0
612,24,4,249909,12,9,3,6,1,5,2,0,0,50,39,0
613,26,2,208122,10,13,5,10,4,5,2,1055,0,40,39,0
614,27,4,109881,10,13,5,8,4,5,1,0,0,20,39,0
615,39,4,207824,12,9,5,6,4,5,2,0,0,60,39,0
616,30,4,369027,12,9,3,14,1,3,2,0,0,45,39,0
617,50,6,114117,12,9,3,4,1,5,2,0,0,32,39,0
618,52,5,51048,10,13,3,12,1,5,2,0,0,55,39,0
619,46,4,102388,15,15,3,10,1,5,2,15024,0,45,39,1
620,23,4,190483,10,13,5,12,4,5,1,0,0,20,39,0
621,45,4,462440,2,7,7,8,2,3,1,0,0,20,39,0
622,65,4,109351,7,5,7,9,5,3,1,0,0,24,39,0
623,29,4,34383,9,11,3,14,1,5,2,0,0,55,39,0
624,47,4,241832,7,5,4,6,5,5,2,0,0,40,8,0
625,30,4,124187,12,9,5,5,4,3,2,0,0,60,39,0
626,34,4,153614,12,9,3,12,1,5,2,0,0,45,39,1
627,38,6,267556,12,9,3,12,1,5,2,0,0,64,39,0
628,33,4,205469,16,10,3,4,1,5,2,0,0,40,39,1
629,49,4,268090,10,13,3,12,1,5,2,0,0,26,39,1
630,47,6,165039,16,10,5,8,5,3,1,0,0,40,39,0
631,49,2,120451,1,6,6,8,5,3,1,0,0,40,39,0
632,43,4,154374,16,10,3,3,1,5,2,15024,0,60,39,1
633,30,4,103649,10,13,3,1,6,3,1,0,0,40,39,1
634,58,6,35723,12,9,3,3,1,5,2,0,0,60,39,0
635,19,4,262601,12,9,5,8,4,5,1,0,0,14,39,0
636,21,4,226181,10,13,5,6,2,5,2,0,0,40,39,0
637,33,4,175697,10,13,3,4,1,5,2,15024,0,60,39,1
638,47,5,248145,5,3,3,14,1,5,2,0,0,50,5,0
639,52,6,289436,11,16,3,10,1,5,2,0,0,60,39,1
640,26,4,75654,12,9,1,3,2,5,2,0,0,55,39,0
641,60,4,199378,12,9,3,3,1,5,2,0,0,40,39,0
642,21,4,160968,16,10,5,6,4,5,2,0,0,40,39,0
643,36,4,188563,16,10,3,12,1,5,2,5178,0,50,39,1
644,31,4,55849,16,10,3,3,1,5,2,0,0,45,39,0
645,50,5,195322,11,16,6,10,2,5,2,0,0,40,39,1
646,31,2,402089,12,9,1,1,5,5,1,0,0,40,39,0
647,71,4,78277,12,9,3,3,1,5,2,0,0,15,39,0
648,58,0,158611,12,9,3,0,1,5,2,0,0,50,39,0
649,30,7,169496,10,13,3,13,1,5,2,0,0,40,39,1
650,20,4,130959,16,10,5,8,4,5,2,0,0,20,39,0
651,24,4,556660,12,9,5,4,3,5,2,4101,0,50,39,0
652,35,4,292472,11,16,3,10,1,2,2,0,0,40,36,1
653,38,7,143774,16,10,6,4,2,5,1,0,0,45,39,0
654,27,4,288341,12,9,5,7,4,5,1,0,0,32,39,0
655,29,7,71592,16,10,5,1,5,2,1,0,0,40,30,0
656,70,0,167358,7,5,7,0,5,5,1,1111,0,15,39,0
657,34,4,106742,12,9,3,3,1,5,2,0,0,45,39,0
658,44,4,219288,6,4,3,3,1,5,2,0,0,35,39,0
659,43,4,174524,12,9,3,7,1,5,2,0,0,40,39,1
660,44,6,335183,3,8,3,6,1,3,2,0,0,40,39,1
661,35,4,261293,13,14,5,12,2,5,2,0,0,60,39,0
662,27,4,111900,16,10,5,10,2,5,2,0,0,40,39,0
663,43,2,194360,13,14,5,10,2,5,2,0,0,38,39,0
664,20,4,81145,16,10,5,12,2,5,1,0,0,25,39,0
665,42,4,341204,8,12,1,10,5,5,1,8614,0,40,39,1
666,27,7,249362,16,10,3,14,1,5,2,3411,0,40,39,0
667,42,4,247019,12,9,3,3,1,3,2,0,0,40,39,1
668,20,0,114746,2,7,4,0,4,2,1,0,1762,40,35,0
669,24,4,172146,7,5,5,7,2,5,2,0,1721,40,39,0
670,48,1,110457,16,10,1,4,2,5,2,0,0,40,39,0
671,17,0,80077,2,7,5,0,4,5,1,0,0,20,39,0
672,17,6,368700,2,7,5,5,4,5,2,0,0,10,39,0
673,33,4,182556,10,13,3,4,1,5,2,0,0,40,39,1
674,50,5,219420,12,9,3,12,1,5,2,0,0,50,39,1
675,22,4,240817,12,9,5,12,4,5,1,2597,0,40,39,0
676,17,4,102726,3,8,5,8,4,5,2,0,0,16,39,0
677,32,4,226267,16,10,3,1,1,5,2,0,0,40,26,0
678,31,4,125457,12,9,5,3,2,5,2,0,0,45,39,0
679,58,6,204021,12,9,7,4,2,5,2,0,0,50,39,0
680,29,2,92262,12,9,5,11,4,5,2,0,0,48,39,0
681,37,4,161141,9,11,3,3,1,5,2,0,0,40,32,1
682,34,6,190290,12,9,3,3,1,5,2,0,0,40,39,1
683,23,2,430828,16,10,6,4,5,3,2,0,0,40,39,0
684,18,7,59342,2,7,5,1,4,5,1,0,0,5,39,0
685,34,4,136721,12,9,1,4,2,5,1,0,0,40,39,0
686,66,0,149422,6,4,5,0,2,5,2,0,0,4,39,0
687,45,2,86644,10,13,3,10,6,5,1,0,0,55,39,0
688,41,4,195124,13,14,5,4,2,5,2,0,0,35,6,0
689,26,4,167350,12,9,5,8,3,5,2,0,0,30,39,0
690,54,2,113000,16,10,3,5,1,5,2,0,0,40,39,0
691,24,4,140027,16,10,5,7,4,3,1,0,0,45,39,0
692,42,4,262425,16,10,3,10,1,5,2,0,0,50,39,0
693,20,4,316702,16,10,5,10,4,5,2,0,0,20,39,0
694,23,7,335453,10,13,5,13,2,5,1,0,0,20,39,0
695,25,0,202480,8,12,5,0,3,5,2,0,0,45,39,0
696,35,4,203628,13,14,5,10,2,5,2,0,0,60,39,1
697,31,4,118710,13,14,3,13,1,5,2,0,1902,40,39,1
698,30,4,189620,10,13,5,10,4,5,1,0,0,40,31,0
699,19,4,475028,12,9,5,12,4,5,1,0,0,20,39,0
700,36,2,110866,10,13,5,10,2,5,2,0,0,50,39,0
701,31,4,243605,10,13,7,12,5,5,1,0,1380,40,5,0
702,21,4,163870,16,10,5,6,4,5,2,0,0,30,39,0
703,31,6,80145,16,10,3,3,1,5,2,0,0,40,39,0
704,46,4,295566,11,16,1,10,5,5,1,25236,0,65,39,1
705,44,4,63042,10,13,1,4,4,5,1,0,0,50,39,1
706,40,4,229148,3,8,3,8,1,3,2,0,0,40,23,0
707,45,4,242552,16,10,5,12,2,3,2,0,0,40,39,0
708,60,4,177665,12,9,3,3,1,5,2,0,0,35,39,0
709,18,4,208103,2,7,5,8,3,5,2,0,0,25,39,0
710,28,4,296450,10,13,3,10,1,5,2,0,0,40,39,0
711,36,4,70282,16,10,1,1,5,3,1,0,0,40,39,0
712,36,4,271767,10,13,6,10,2,5,2,0,0,40,0,0
713,40,4,144995,9,11,3,13,1,5,2,4386,0,40,39,0
714,36,2,382635,10,13,1,1,5,5,1,0,0,35,16,0
715,31,4,295697,12,9,6,8,5,3,1,0,0,40,39,0
716,33,4,194141,12,9,3,7,1,5,2,0,0,40,39,0
717,19,7,378418,12,9,5,13,4,5,1,0,0,40,39,0
718,22,4,214399,16,10,5,12,4,5,1,0,0,15,39,0
719,34,4,217460,10,13,3,4,1,5,2,0,0,45,39,1
720,33,4,182556,12,9,5,8,2,5,2,0,0,40,39,0
721,41,4,125831,12,9,3,3,1,5,2,0,2051,60,39,0
722,29,4,271328,10,13,5,10,2,5,2,4650,0,40,39,0
723,50,2,50459,12,9,3,4,1,5,2,0,0,42,39,1
724,42,4,162140,10,13,3,4,1,5,2,7298,0,45,39,1
725,43,4,177937,10,13,5,10,2,5,2,0,0,40,0,1
726,44,4,111502,12,9,3,12,6,5,1,0,0,40,39,0
727,20,4,299047,16,10,5,8,2,5,1,0,0,20,39,0
728,31,4,223212,12,9,3,8,1,5,2,0,0,40,26,0
729,65,6,118474,2,7,3,4,1,5,2,9386,0,59,0,1
730,23,4,352139,16,10,5,8,2,5,1,0,0,24,39,0
731,55,4,173093,16,10,1,1,2,2,1,0,0,40,39,0
732,26,4,181655,9,11,3,1,1,5,2,0,2377,45,39,0
733,25,4,332702,9,11,5,8,4,5,1,0,0,15,39,0
734,45,0,51164,16,10,3,0,6,3,1,0,0,40,39,0
735,35,4,234901,16,10,3,3,1,5,2,2407,0,40,39,0
736,36,4,131414,16,10,5,12,2,3,1,0,0,36,39,0
737,43,7,260960,10,13,3,10,1,5,2,0,0,50,39,0
738,56,4,156052,12,9,7,8,5,3,1,594,0,20,39,0
739,42,4,279914,10,13,3,13,1,5,2,0,0,40,39,1
740,19,4,192453,16,10,5,8,3,5,1,0,0,25,39,0
741,55,6,200939,12,9,3,14,1,5,2,0,0,72,39,0
742,42,4,151408,13,14,5,4,2,5,1,14084,0,50,39,1
743,26,4,112847,9,11,5,13,4,5,2,0,0,40,39,0
744,17,4,316929,3,8,5,6,4,5,2,0,0,20,39,0
745,42,2,126319,10,13,3,10,6,5,1,0,0,40,39,1
746,55,4,197422,12,9,3,14,1,5,2,7688,0,40,39,1
747,32,4,267736,16,10,5,1,4,3,1,0,0,40,39,0
748,29,4,267034,2,7,5,3,4,3,2,0,0,40,14,0
749,46,7,193047,10,13,3,10,1,5,2,0,0,37,39,0
750,29,7,356089,10,13,3,4,1,5,2,7688,0,40,39,1
751,22,4,223515,10,13,5,10,5,5,2,0,0,20,39,0
752,58,6,87510,1,6,3,3,1,5,2,0,0,40,39,0
753,23,4,145111,12,9,5,14,5,5,2,0,0,50,39,0
754,39,4,48093,12,9,5,6,2,5,2,0,0,40,39,0
755,27,4,31757,9,11,5,3,4,5,2,0,0,38,39,0
756,54,4,285854,12,9,3,14,1,5,2,0,0,40,39,1
757,33,2,120064,10,13,5,10,2,5,1,0,0,45,39,0
758,46,1,167381,12,9,3,1,6,5,1,0,0,40,39,1
759,37,4,103408,12,9,5,5,2,3,2,0,0,40,39,0
760,36,4,101460,12,9,5,8,2,5,1,0,0,18,39,0
761,59,2,420537,12,9,3,1,6,5,1,0,0,38,39,1
762,34,2,119411,12,9,1,11,5,5,2,0,0,40,32,0
763,53,5,128272,11,16,3,4,1,5,2,0,0,70,39,1
764,51,4,386773,10,13,5,12,2,5,2,0,0,55,39,1
765,32,4,283268,1,6,6,8,5,5,1,0,0,42,39,0
766,31,7,301526,16,10,4,8,3,5,2,0,0,40,39,0
767,22,4,151790,16,10,3,12,6,5,1,0,0,30,11,0
768,47,6,106252,10,13,1,12,2,5,1,0,0,50,39,0
769,32,4,188557,12,9,5,7,2,5,2,0,0,40,39,0
770,26,4,171114,16,10,5,5,2,5,1,0,0,38,39,0
771,37,4,327323,5,3,6,5,2,5,2,0,0,32,13,0
772,31,4,244147,12,9,1,3,5,5,2,0,0,55,39,0
773,37,4,280282,9,11,3,13,6,5,1,0,0,24,39,1
774,55,4,116442,12,9,5,12,2,5,2,0,0,38,39,0
775,23,2,282579,9,11,1,13,2,5,2,0,0,56,39,0
776,36,4,51838,16,10,1,1,5,5,1,0,0,40,39,0
777,34,4,73585,13,14,3,10,1,5,2,0,0,40,0,0
778,43,4,226902,10,13,3,12,1,5,2,0,0,50,39,1
779,54,4,279129,16,10,5,13,2,5,2,0,0,40,39,0
780,43,7,146908,16,10,3,3,1,5,2,0,0,40,0,0
781,28,4,196690,9,11,5,7,2,5,1,0,1669,42,39,0
782,40,4,130760,9,11,3,4,1,5,2,0,0,50,39,1
783,41,6,49572,16,10,3,4,1,5,2,0,0,60,39,0
784,40,4,237601,10,13,5,12,2,4,1,0,0,55,39,1
785,42,4,169628,16,10,1,1,2,3,1,0,0,38,39,0
786,61,6,36671,12,9,3,5,1,5,2,0,2352,50,39,0
787,18,4,231193,3,8,5,7,4,5,2,0,0,30,39,0
788,59,0,192130,12,9,3,0,1,5,2,0,0,16,39,0
789,21,0,149704,12,9,5,0,2,5,1,1055,0,40,39,0
790,48,4,102102,9,11,3,13,1,5,2,0,0,50,39,1
791,41,5,32185,10,13,3,13,1,5,2,0,0,40,39,0
792,18,0,196061,16,10,5,0,4,5,2,0,0,33,39,0
793,23,4,211046,12,9,5,12,2,5,1,2463,0,40,39,0
794,60,4,31577,12,9,3,14,1,5,2,0,0,60,39,1
795,22,4,162343,16,10,5,8,3,3,2,0,0,20,39,0
796,61,4,128831,12,9,3,7,1,5,2,0,0,40,39,0
797,25,4,316688,12,9,5,7,2,3,2,0,0,40,39,0
798,46,4,90758,13,14,5,13,2,5,2,0,0,35,39,1
799,43,4,274363,10,13,3,4,1,5,2,0,1902,40,9,1
800,43,4,154538,8,12,1,3,2,5,2,0,0,40,39,0
801,24,4,106085,12,9,5,8,4,3,2,0,1721,30,39,0
802,68,6,315859,2,7,5,5,5,5,2,0,0,20,39,0
803,31,4,51471,12,9,1,1,5,5,1,0,0,38,39,0
804,17,4,193830,2,7,5,12,4,5,1,0,0,20,39,0
805,32,4,231043,12,9,3,3,1,5,2,5178,0,48,39,1
806,50,0,23780,13,14,4,0,3,5,2,0,0,40,39,0
807,33,4,169879,10,13,3,10,1,5,2,3103,0,47,39,1
808,64,4,270333,10,13,3,10,1,5,2,0,0,40,39,1
809,20,4,138768,12,9,5,14,4,5,2,0,0,30,39,0
810,30,4,191571,12,9,6,8,4,5,1,0,0,36,39,0
811,22,0,219941,16,10,5,0,4,3,2,0,0,40,39,0
812,43,4,94113,16,10,1,4,2,5,2,0,0,45,39,0
813,22,4,137510,16,10,5,1,4,5,2,0,0,40,39,0
814,17,4,32607,1,6,5,5,4,5,2,0,0,20,39,0
815,47,6,93208,12,9,3,8,6,5,1,0,0,75,22,0
816,41,4,254440,9,11,5,10,2,5,1,0,0,60,39,0
817,56,4,186556,16,10,3,3,1,5,2,0,0,50,39,1
818,64,4,169871,12,9,3,14,1,5,2,0,0,45,39,0
819,47,4,191277,12,9,3,14,1,5,2,0,0,50,39,1
820,48,4,167159,9,11,5,1,5,5,2,0,0,40,39,0
821,31,4,171871,13,14,5,10,2,5,1,0,0,46,39,0
822,29,4,154411,9,11,5,13,4,5,2,0,0,40,39,0
823,30,4,129227,12,9,7,1,2,5,1,0,0,40,39,0
824,32,4,110331,12,9,3,4,1,5,2,0,1672,60,39,0
825,57,4,34269,12,9,7,14,5,5,2,0,653,42,39,1
826,62,4,174355,12,9,7,8,2,5,1,0,0,40,39,0
827,39,4,680390,12,9,6,7,5,5,1,0,0,24,39,0
828,43,4,233130,16,10,5,1,2,5,2,0,0,25,39,0
829,24,5,165474,10,13,5,12,4,5,2,0,0,40,39,0
830,42,0,257780,2,7,3,0,1,5,2,0,0,15,39,0
831,53,4,194259,16,10,3,1,6,5,1,4386,0,40,39,1
832,26,4,280093,16,10,5,6,4,5,2,0,0,40,39,0
833,73,6,177387,12,9,3,4,1,5,2,0,0,40,39,0
834,72,0,28929,2,7,7,0,2,5,1,0,0,24,39,0
835,55,4,105304,12,9,3,7,1,5,2,0,0,40,39,0
836,25,4,499233,12,9,1,1,2,5,2,0,0,40,39,0
837,41,4,180572,10,13,1,10,2,5,1,0,0,50,39,1
